lookback_period,leverage,capital_allocation,momentum_threshold,sharpe_ratio,calmar_ratio,annual_return,max_drawdown,error_type,error_msg
5,1,0.30000000000000004,0.09,-0.27956051808367055,-0.19861442485211606,-0.0014322018489629773,-0.0072109659206745095,,
5,1,0.30000000000000004,0.1,-0.7006806828422415,-0.4617074148110743,-0.003233076825981507,-0.007002436439762283,,
5,1,0.4,0.0,-3.77018172981105,-0.7691978150281809,-0.7242376337670833,-0.9415492603038006,,
5,1,0.4,0.01,-2.028367694521552,-0.5045223988186186,-0.24478444764235596,-0.4851805355233766,,
5,1,0.4,0.02,-1.380330103836497,-0.39135934510903597,-0.10844002694487409,-0.2770855693114005,,
5,1,0.4,0.03,-0.752778026547105,-0.2670958389415672,-0.03949825337023738,-0.14788045192601615,,
5,1,0.4,0.04,-0.8603689669165664,-0.3380369213491759,-0.03375280111506951,-0.09984945129767196,,
5,1,0.4,0.05,-1.0659850947671128,-0.36785135882981956,-0.0307885102383193,-0.08369823707124895,,
5,1,0.4,0.06,0.017773193368254683,0.012458877618054342,0.0003270258200580578,-0.026248417400308987,,
5,1,0.4,0.07,-0.2339811878474906,-0.1281285306200309,-0.0033262525829470535,-0.02596028040633009,,
5,1,0.4,0.08,-0.5599191214007592,-0.26275640603616557,-0.0063180108214917485,-0.024045125737570575,,
5,1,0.4,0.09,-0.2803527132853817,-0.19920391683515815,-0.0019150137369490228,-0.009613333750529125,,
5,1,0.4,0.1,-0.7010767298701921,-0.46199976324979913,-0.004313205685237076,-0.00933594782581082,,
5,1,0.5,0.0,-3.337122915349522,-0.8247286435739024,-0.8013071942716964,-0.9716010235794518,,
5,1,0.5,0.01,-1.9726308212112535,-0.5258261985566028,-0.2975726166887004,-0.5659143981519742,,
5,1,0.5,0.02,-1.3695753949691387,-0.40190792462147007,-0.13449390866784472,-0.33463860856815764,,
5,1,0.5,0.03,-0.7552605370157123,-0.27231233422707496,-0.04953563832824204,-0.18190743533098802,,
5,1,0.5,0.04,-0.8614268536196333,-0.34195026710107906,-0.042242878322317434,-0.12353515229110969,,
5,1,0.5,0.05,-1.0653486064048279,-0.37088405338325514,-0.03846265843290264,-0.1037053442498835,,
5,1,0.5,0.06,0.015470079804308888,0.010868750772907464,0.00035581081502522593,-0.03273704793306657,,
5,1,0.5,0.07,-0.23565686222467586,-0.12929501704938756,-0.004187592247666849,-0.03238788580744214,,
5,1,0.5,0.08,-0.5608863330544775,-0.2637163588494141,-0.007911155795589986,-0.029998729809959844,,
5,1,0.5,0.09,-0.2811460617305133,-0.19979438443492092,-0.0024005411076358785,-0.012015057952831538,,
5,1,0.5,0.1,-0.701473728408698,-0.4622927784783422,-0.005394560153881178,-0.011669142164923318,,
5,1,0.6,0.0,-2.974816051912328,-0.8691025372342569,-0.8571684452618012,-0.9862684879387955,,
5,1,0.6,0.01,-1.9183667359378334,-0.5471669005896785,-0.3472642138062476,-0.6346586634388941,,
5,1,0.6,0.02,-1.358686436842587,-0.41258826411702565,-0.16010952026403535,-0.3880612566784552,,
5,1,0.6,0.03,-0.7576398891258357,-0.277594147713823,-0.0596300328558107,-0.2148101224283893,,
5,1,0.6,0.04,-0.8624282333326847,-0.3458912977400511,-0.05075038109525698,-0.14672349789325312,,
5,1,0.6,0.05,-1.0646843303288493,-0.3739328673398056,-0.04612641100587256,-0.1233547918213777,,
5,1,0.6,0.06,0.013166018753342104,0.00927077563517165,0.00036338107540667686,-0.039196404886347874,,
5,1,0.6,0.07,-0.23733039332771796,-0.1304649668704846,-0.005060796817131563,-0.03879046565930244,,
5,1,0.6,0.08,-0.5618519461817687,-0.2646788440079094,-0.009509730621019119,-0.03592931900796325,,
5,1,0.6,0.09,-0.2819405686250511,-0.20038583172719146,-0.002888789922485535,-0.014416138594161592,,
5,1,0.6,0.1,-0.7018716826340294,-0.46258646338506476,-0.006477144660908651,-0.014002019457099779,,
5,1,0.7000000000000001,0.0,-2.6699933013412838,-0.9035321294037012,-0.8975620502860133,-0.9933925104338814,,
5,1,0.7000000000000001,0.01,-1.8655682483530405,-0.5684641025448811,-0.39399102306738487,-0.693079864328423,,
5,1,0.7000000000000001,0.02,-1.347672752112078,-0.4233917595689198,-0.18528026086296967,-0.43760951099193446,,
5,1,0.7000000000000001,0.03,-0.7599163982806761,-0.2829408424899736,-0.06977740637573959,-0.24661482506970428,,
5,1,0.7000000000000001,0.04,-0.8633733077126533,-0.34985979514414944,-0.059273660675506434,-0.16942118385190405,,
5,1,0.7000000000000001,0.05,-1.0639924401504672,-0.37699769805977157,-0.05377917479455163,-0.14265120204003248,,
5,1,0.7000000000000001,0.06,0.010861063134944442,0.007664950695706641,0.0003497252299249354,-0.045626546576591355,,
5,1,0.7000000000000001,0.07,-0.23900176590588823,-0.13163839087945756,-0.005945843060512157,-0.04516800168088365,,
5,1,0.7000000000000001,0.08,-0.5628159577357654,-0.265643868176556,-0.011113721709534174,-0.041836921686999436,,
5,1,0.7000000000000001,0.09,-0.2827362392076153,-0.20097826281307937,-0.0033797661789107813,-0.016816575741099654,,
5,1,0.7000000000000001,0.1,-0.7022705967496846,-0.462880820877066,-0.00756096366130099,-0.01633457970233998,,
5,1,0.8,0.0,-2.412084608179017,-0.9296434463512432,-0.9267019106874633,-0.9968358453175514,,
5,1,0.8,0.01,-1.8142254392727226,-0.589637298021242,-0.4378833021749897,-0.7426316205648421,,
5,1,0.8,0.02,-1.336543728170997,-0.4343092959455987,-0.21000025645029796,-0.48352696663578315,,
5,1,0.8,0.03,-0.7620904155465923,-0.2883519233089014,-0.07997374860251771,-0.27734772039943917,,
5,1,0.8,0.04,-0.8642622882508213,-0.3538555282874597,-0.06781107698742395,-0.1916349232004555,,
5,1,0.8,0.05,-1.0632731110572617,-0.38007843840514666,-0.06142036174167731,-0.16159917410575642,,
5,1,0.8,0.06,0.008555265932812426,0.006051274665921079,0.00031483288337930126,-0.05202753151370626,,
5,1,0.8,0.07,-0.2406709647445897,-0.1328152998503172,-0.006842707531204084,-0.05152047647308566,,
5,1,0.8,0.08,-0.5637783646713556,-0.2666114380264245,-0.012723115438549537,-0.04772156638414185,,
5,1,0.8,0.09,-0.2835330787496744,-0.20157168181920335,-0.0038734759105567562,-0.01921636946022513,,
5,1,0.8,0.1,-0.7026704749866527,-0.4631758538803382,-0.008646021636238954,-0.018666822900644253,,
5,1,0.9,0.0,-2.1926100666008423,-0.9491048556796118,-0.947673663743046,-0.9984920613059755,,
5,1,0.9,0.01,-1.7647757653874994,-0.6106836739760376,-0.4792023176041078,-0.7846980982545655,,
5,1,0.9,0.02,-1.325308609193616,-0.4453312711619216,-0.23426434517838268,-0.5260451271862393,,
5,1,0.9,0.03,-0.7641623271267413,-0.2938268355937072,-0.09021507181924293,-0.3070348276288452,,
5,1,0.9,0.04,-0.8650953961587575,-0.357878253106152,-0.07636099911029903,-0.21337144251581341,,
5,1,0.9,0.05,-1.0625265197862848,-0.3831749767007258,-0.06904938895056856,-0.18020328348450257,,
5,1,0.9,0.06,0.006248680192682474,0.004429746479058766,0.00025869461803473826,-0.05839941839960687,,
5,1,0.9,0.07,-0.2423379746657905,-0.13399570453457413,-0.007751366567483209,-0.05784787351510338,,
5,1,0.9,0.08,-0.5647391639452055,-0.26758156023464635,-0.014337898151164374,-0.05358328181729433,,
5,1,0.9,0.09,-0.28433109255596895,-0.20216609289798876,-0.004369925187587942,-0.021615519818117906,,
5,1,0.9,0.1,-0.7030713216035877,-0.46347156533992284,-0.009732323093316397,-0.020998749052012378,,
5,1,1.0,0.0,-2.004701855857875,-0.9634204308022816,-0.9627314170053406,-0.9992848254252121,,
5,1,1.0,0.01,-1.7162158907938412,-0.631370052903621,-0.5177990473217318,-0.8201197458454275,,
5,1,1.0,0.02,-1.3139764886342864,-0.4564476239593268,-0.25806806182883735,-0.5653837336040844,,
5,1,1.0,0.03,-0.7661325538158295,-0.2993649645205424,-0.1004974131106332,-0.33570198594076656,,
5,1,1.0,0.04,-0.8658728622505579,-0.361927712371963,-0.08492180574346886,-0.2346374782602787,,
5,1,1.0,0.05,-1.0617528445965534,-0.3862871966965938,-0.07666567873908081,-0.19846808124810117,,
5,1,1.0,0.06,0.003941359020659524,0.0028003652917708193,0.00018130199497190524,-0.06474226612673749,,
5,1,1.0,0.07,-0.24400278052787536,-0.13517961566059536,-0.008671796293150291,-0.06415017716075742,,
5,1,1.0,0.08,-0.5656983525156958,-0.26855424148427126,-0.01595805615618584,-0.05942209688436619,,
5,1,1.0,0.09,-0.2851302859647138,-0.20276150022783637,-0.0048691201169757115,-0.024014026881357866,,
5,1,1.0,0.1,-0.7034731408871162,-0.46376795822009376,-0.01081987256675776,-0.023330358156444464,,
11,1,0.1,0.0,-3.2353124728526583,-0.5025896179558731,-0.15507545313324766,-0.30855283832556835,,
11,1,0.1,0.01,-2.047818889739823,-0.447086670712948,-0.07114969638686863,-0.15914072381851505,,
11,1,0.1,0.02,-1.5229618553026412,-0.38492431595087667,-0.0400213755253761,-0.10397206377183912,,
11,1,0.1,0.03,-0.7489888183934765,-0.2861476637784881,-0.014997859624403143,-0.05241300741848183,,
11,1,0.1,0.04,-0.9750367752934876,-0.33032564058060976,-0.01494681125403341,-0.045248716471908035,,
11,1,0.1,0.05,-1.0951625832996976,-0.3288962317257244,-0.012420866829693566,-0.03776530598882528,,
11,1,0.1,0.06,-0.8420558472094185,-0.36676535691586093,-0.007969866373030432,-0.021730150415647864,,
11,1,0.1,0.07,-0.44908877278522347,-0.2915158908216398,-0.0033780773398240926,-0.01158796980261678,,
11,1,0.1,0.08,-0.8423577352142377,-0.34880176945338814,-0.005380942784599996,-0.015426936603654684,,
11,1,0.1,0.09,0.3531499374401564,0.2660538097458717,0.0012448914745302186,-0.004679096592224367,,
11,1,0.1,0.1,-0.006004678006167315,-0.005208167099668175,-1.6404078620246842e-05,-0.0031496836231103232,,
11,1,0.2,0.0,-3.0015680751449736,-0.5488490078706778,-0.287743167480191,-0.5242665347916422,,
11,1,0.2,0.01,-1.98994912048695,-0.46939451502968105,-0.13827812259896788,-0.29458827952053124,,
11,1,0.2,0.02,-1.5045892407791341,-0.39886527638438257,-0.07907713618302836,-0.1982552527506117,,
11,1,0.2,0.03,-0.7530815430686258,-0.29354232477258485,-0.0301596258617004,-0.10274370445579142,,
11,1,0.2,0.04,-0.9751940195682839,-0.3368434837593747,-0.029898443455452006,-0.08876064076338215,,
11,1,0.2,0.05,-1.0938980393731235,-0.3340731682144219,-0.02481304982385113,-0.07427429732376799,,
11,1,0.2,0.06,-0.843362587043753,-0.36995696644383586,-0.015964468734531168,-0.04315223169869617,,
11,1,0.2,0.07,-0.45207327702555006,-0.29466293656302295,-0.006801053981326688,-0.023080792109977728,,
11,1,0.2,0.08,-0.843261310233845,-0.3509990959279531,-0.010773429561209191,-0.03069361057106703,,
11,1,0.2,0.09,0.3516062913608059,0.26523702395854987,0.0024788999124794042,-0.009345979967211501,,
11,1,0.2,0.1,-0.007368390285524441,-0.006393138364295858,-4.0259162414457705e-05,-0.006297245596825412,,
11,1,0.30000000000000004,0.0,-2.7883851837876525,-0.5946285908188886,-0.4009598140960745,-0.6743029519382772,,
11,1,0.30000000000000004,0.01,-1.9333669171429118,-0.4920100204960161,-0.20151948472837555,-0.40958410669200446,,
11,1,0.30000000000000004,0.02,-1.4860425359514993,-0.413065879074546,-0.11715355740051414,-0.2836195467487922,,
11,1,0.30000000000000004,0.03,-0.7569299270889476,-0.3010694214117629,-0.0454706205748423,-0.1510303516100149,,
11,1,0.30000000000000004,0.04,-0.975202851256686,-0.3434364758656227,-0.0448480713388727,-0.1305862204235421,,
11,1,0.30000000000000004,0.05,-1.0925549158580399,-0.3392958581306742,-0.03717387533395888,-0.10956183060637886,,
11,1,0.30000000000000004,0.06,-0.844615502107573,-0.37317250522150985,-0.023982278767004095,-0.06426593179143399,,
11,1,0.30000000000000004,0.07,-0.45503892237749927,-0.2978194649488314,-0.010268504350852803,-0.03447895641279539,,
11,1,0.30000000000000004,0.08,-0.8441455122992947,-0.35320874871286767,-0.01617708906918547,-0.04580036346250368,,
11,1,0.30000000000000004,0.09,0.35006072033712105,0.2644167433273085,0.00370200495694073,-0.014000645005895861,,
11,1,0.30000000000000004,0.1,-0.008730694137247998,-0.007577701457202129,-7.15537084035045e-05,-0.009442666593244737,,
11,1,0.4,0.0,-2.593970987855874,-0.6391499298807023,-0.4973383309730991,-0.778124674230861,,
11,1,0.4,0.01,-1.8781001036845373,-0.5148421753538974,-0.2610118557472212,-0.5069745025605259,,
11,1,0.4,0.02,-1.4673464349724252,-0.42750632162797086,-0.1542395103209817,-0.3607888410483101,,
11,1,0.4,0.03,-0.7605348684233776,-0.3087280644677663,-0.06091623755101483,-0.19731357321217868,,
11,1,0.4,0.04,-0.9750649993271712,-0.3501032812836217,-0.059788975655695076,-0.1707752507673857,,
11,1,0.4,0.05,-1.0911341967539085,-0.34456357273234256,-0.0495007143519115,-0.1436620649112079,,
11,1,0.4,0.06,-0.8458147878145562,-0.37641193263408196,-0.0320217755511345,-0.08507109571965549,,
11,1,0.4,0.07,-0.4579855544900021,-0.30098536468905107,-0.013779998230589063,-0.045782951090745636,,
11,1,0.4,0.08,-0.8450103735202245,-0.3554307443512406,-0.0215915508683463,-0.0607475611254644,,
11,1,0.4,0.09,0.3485132311932065,0.2635929562655749,0.004914186347230176,-0.018643086738171562,,
11,1,0.4,0.1,-0.010091597889545386,-0.008761870444538432,-0.00011027626461501683,-0.012585927321460879,,
11,1,0.5,0.0,-2.416668539807156,-0.6817098917121783,-0.579180484154314,-0.8495996481724035,,
11,1,0.5,0.01,-1.8241710894765226,-0.5377950771830393,-0.3168962348776063,-0.5892509030344847,,
11,1,0.5,0.02,-1.4485250050173608,-0.4421649702396458,-0.19032637942260533,-0.43044201199260923,,
11,1,0.5,0.03,-0.7638974759002954,-0.3165171109142472,-0.0764819636130385,-0.24163611057905637,,
11,1,0.5,0.04,-0.9747822458450132,-0.3568424629554674,-0.0747145472438342,-0.2093768399226588,,
11,1,0.5,0.05,-1.0896368769940095,-0.3498755453197754,-0.06179098313004572,-0.17660846537179578,,
11,1,0.5,0.06,-0.8469606474205232,-0.3796751995951012,-0.04008144593691154,-0.10556772204151281,,
11,1,0.5,0.07,-0.46091302094841513,-0.30416052344895006,-0.017335100831393335,-0.05699326340850027,,
11,1,0.5,0.08,-0.8458559267770716,-0.3576650980647253,-0.027016445363587938,-0.07553559324007307,,
11,1,0.5,0.09,0.34696383077007303,0.26276565116163003,0.006115423919184515,-0.02327330034252784,,
11,1,0.5,0.1,-0.011451109809900514,-0.0099456593400722,-0.00015641546925393435,-0.015727008527601435,,
11,1,0.6,0.0,-2.2552167224157853,-0.721777774456507,-0.6485971800199444,-0.8986106291626019,,
11,1,0.6,0.01,-1.771597129645301,-0.5607694685521838,-0.36931566124031323,-0.6585873196588727,,
11,1,0.6,0.02,-1.4296016558518914,-0.4570184503610668,-0.22540797533965184,-0.4932141692782175,,
11,1,0.6,0.03,-0.767019064616647,-0.32443515591887767,-0.09215339917919663,-0.28404258138485716,,
11,1,0.6,0.04,-0.9743564240514628,-0.3636524817801502,-0.089618290920782,-0.24643937663255558,,
11,1,0.6,0.05,-1.0880639619733605,-0.35523097120866365,-0.07404214376904894,-0.2084338072131565,,
11,1,0.6,0.06,-0.848053291923812,-0.38296224839227044,-0.04815978490909112,-0.12575595926562655,,
11,1,0.6,0.07,-0.46382117128893213,-0.30734482785613165,-0.020933372866274835,-0.06811037951181584,,
11,1,0.6,0.08,-0.8466822057177608,-0.35991182372845576,-0.03245140382937761,-0.09016487286580883,,
11,1,0.6,0.09,0.3454125259245988,0.2619348163778063,0.007305697605437311,-0.027891281145687064,,
11,1,0.6,0.1,-0.01280923810687546,-0.0111290821069355,-0.0002099600499025911,-0.018865890994886874,,
11,1,0.7000000000000001,0.0,-2.1075107764445935,-0.7587997932848336,-0.7071650108082195,-0.931952034075961,,
11,1,0.7000000000000001,0.01,-1.7203905937958281,-0.5836644153133608,-0.4184143838113764,-0.7168749247574668,,
11,1,0.7000000000000001,0.02,-1.4105991124552775,-0.47204176309291573,-0.25948044344736054,-0.5496980643136123,,
11,1,0.7000000000000001,0.03,-0.7699011510910891,-0.33248052545797496,-0.10791627823561356,-0.32457924591813125,,
11,1,0.7000000000000001,0.04,-0.9737894164230424,-0.3705316962374877,-0.1044938291978641,-0.28201050074509704,,
11,1,0.7000000000000001,0.05,-1.0864164670755936,-0.3606290077570221,-0.0862517047736604,-0.23917018020850242,,
11,1,0.7000000000000001,0.06,-0.8490929399625916,-0.38627301253419394,-0.056255295946798345,-0.14563610224211165,,
11,1,0.7000000000000001,0.07,-0.4667098570117602,-0.310538163507208,-0.02457437062445955,-0.07913478442365153,,
11,1,0.7000000000000001,0.08,-0.8474892447538906,-0.36217093384577836,-0.03789605843409638,-0.10463583598962552,,
11,1,0.7000000000000001,0.09,0.3438593235297761,0.2611004402506894,0.008484987435704694,-0.032497024622241286,,
11,1,0.7000000000000001,0.1,-0.014165990930431712,-0.012312152658099287,-0.00027089882272202104,-0.02200255554367384,,
11,1,0.8,0.0,-1.9728965207997244,-0.7925481051504603,-0.7565303676603656,-0.9545545093653881,,
11,1,0.8,0.01,-1.671037781883268,-0.6064544957503292,-0.46447311888017706,-0.7658828850885387,,
11,1,0.8,0.02,-1.3915393906772329,-0.48720842673770715,-0.29254216876800065,-0.6004456259651134,,
11,1,0.8,0.03,-0.7725454481771347,-0.340651269638432,-0.12375648768786152,-0.36329378081936087,,
11,1,0.8,0.04,-0.9730831527158158,-0.3774783622474815,-0.11933490581415374,-0.31613707631780935,,
11,1,0.8,0.05,-1.0846954172009595,-0.3660687744480638,-0.09841722157627875,-0.2688489935386219,,
11,1,0.8,0.06,-0.8500798177116288,-0.3896074165989229,-0.06436649137725714,-0.16520858853033213,,
11,1,0.8,0.07,-0.4695789315944126,-0.3137404149748682,-0.028257646046057405,-0.09006696204032544,,
11,1,0.8,0.08,-0.8482770790568176,-0.3644424395227749,-0.04335004226423056,-0.11894894107556733,,
11,1,0.8,0.09,0.34230423047456143,0.26026251109101906,0.009653273537065132,-0.037090526394288066,,
11,1,0.8,0.1,-0.01552137637273694,-0.013494884857262756,-0.0003392206916691398,-0.0251369830315059,,
11,1,0.9,0.0,-1.8499299111761405,-0.8228917040336556,-0.7980404521642233,-0.9698000942923396,,
11,1,0.9,0.01,-1.622483746052234,-0.6288868038530644,-0.5073538098052054,-0.8067490153979213,,
11,1,0.9,0.02,-1.3724437758873016,-0.5024906423334798,-0.32459367774646064,-0.6459695970438447,,
11,1,0.9,0.03,-0.7749538597506386,-0.3489451568115388,-0.13966008606074054,-0.4002350608240977,,
11,1,0.9,0.04,-0.9722396079959275,-0.3844906332742488,-0.13413538908860945,-0.3488651672638631,,
11,1,0.9,0.05,-1.0829018462955964,-0.3715493530302966,-0.1105362970285797,-0.29750098103270395,,
11,1,0.9,0.06,-0.8510141587779325,-0.39296537608425386,-0.07249189272356193,-0.18447399474710793,,
11,1,0.9,0.07,-0.4724282505049513,-0.3169514658152057,-0.031982746797325934,-0.10090739512772294,,
11,1,0.9,0.08,-0.8490457445540204,-0.3667263504427045,-0.04881298934842926,-0.13310466861599451,,
11,1,0.9,0.09,0.34074725366362146,0.25942101718347477,0.010810536134232773,-0.041671782231071326,,
11,1,0.9,0.1,-0.016875402469007362,-0.014677292519773231,-0.00041491464772802633,-0.02826915435316519,,
11,1,1.0,0.0,-1.7374789450141148,-0.8498316776787771,-0.8328617666136997,-0.9800314444485891,,
11,1,1.0,0.01,-1.575311297945211,-0.6509450649649624,-0.5473479039012148,-0.840851146065108,,
11,1,1.0,0.02,-1.3533328045631705,-0.5178594813710944,-0.35563753743175663,-0.6867452469734918,,
11,1,1.0,0.03,-0.7771284751837756,-0.3573596685622374,-0.15561332151703378,-0.43545294896626624,,
11,1,1.0,0.04,-0.9712608006580603,-0.3915665606831666,-0.1488892750892158,-0.3802400154636507,,
11,1,1.0,0.05,-1.0810367968812558,-0.37706978771582406,-0.12260658186115259,-0.32515620676975093,,
11,1,1.0,0.06,-0.8518962040945803,-0.3963467972600326,-0.0806300310463508,-0.20343303289884185,,
11,1,1.0,0.07,-0.47525767121437873,-0.32017119857488385,-0.03574921634646766,-0.11165656531752773,,
11,1,1.0,0.08,-0.849795277925117,-0.3690226748402691,-0.054284534681400265,-0.14710352068445995,,
11,1,1.0,0.09,0.339188400017327,0.2585759467867101,0.011956755549834108,-0.0462407880486146,,
11,1,1.0,0.1,-0.018228077198129147,-0.01585938941335706,-0.0004979697681489759,-0.03139905044071728,,
17,1,0.1,0.0,-1.7625021476798717,-0.45967017835004115,-0.08438792865875056,-0.18358364895816393,,
17,1,0.1,0.01,-0.8001822043158497,-0.3025712047783219,-0.030656118042974967,-0.10131868981199021,,
17,1,0.1,0.02,-0.996054837791433,-0.3243223922551668,-0.029528098403442615,-0.09104551245481325,,
17,1,0.1,0.03,0.1909539088518097,0.08779467527703333,0.004434723792797524,-0.050512445986090754,,
17,1,0.1,0.04,-0.26159305548498757,-0.14685531099884247,-0.004818477943474897,-0.032811056751722634,,
17,1,0.1,0.05,-1.0551812028186947,-0.31021802961649514,-0.015604155738638825,-0.05030060876193867,,
17,1,0.1,0.06,-1.1226876265559513,-0.34354608487500304,-0.012275674354361166,-0.035732249310387536,,
17,1,0.1,0.07,-1.034698000305959,-0.42943964696652365,-0.009603314909720884,-0.022362432014735464,,
17,1,0.1,0.08,-0.6380731053026352,-0.40653022831152347,-0.004595278287059523,-0.011303657064188026,,
17,1,0.1,0.09,-0.6062335700910401,-0.37974222326841267,-0.004069382137943611,-0.010716169782013563,,
17,1,0.1,0.1,-0.28823875215842654,-0.19320606904027737,-0.0017263969738258167,-0.008935521448168988,,
17,1,0.2,0.0,-1.7081823769674795,-0.4863179721335532,-0.1635742376296372,-0.33635244223447336,,
17,1,0.2,0.01,-0.8058964135935502,-0.3177466058021738,-0.061750075051112185,-0.19433748126189973,,
17,1,0.2,0.02,-0.9952980341506638,-0.3368382571838282,-0.059011325838884576,-0.17519187497362976,,
17,1,0.2,0.03,0.1796730198876815,0.08452584912942963,0.008345471648218972,-0.09873277505251707,,
17,1,0.2,0.04,-0.27008389139879496,-0.1532608961039044,-0.009949753988539256,-0.06492036939281462,,
17,1,0.2,0.05,-1.0541197445523292,-0.31676856963643696,-0.031176917513749514,-0.09842175172092366,,
17,1,0.2,0.06,-1.1211337338972758,-0.3483581191935087,-0.02451736760871137,-0.0703797794794393,,
17,1,0.2,0.07,-1.034289210238546,-0.43254389177622776,-0.019199041634776925,-0.04438634321233082,,
17,1,0.2,0.08,-0.6401838901131031,-0.4094749952253545,-0.009220959496691994,-0.02251898065623577,,
17,1,0.2,0.09,-0.6083384876324565,-0.3824523971257616,-0.008167023066780632,-0.021354351883157565,,
17,1,0.2,0.1,-0.29098327272627056,-0.19553793734801156,-0.0034856703875296713,-0.017826056850165077,,
17,1,0.30000000000000004,0.0,-1.6545754652212508,-0.5134491010115753,-0.2376613211565356,-0.4628722120426455,,
17,1,0.30000000000000004,0.01,-0.8107037077344329,-0.333389493796232,-0.093177635399053,-0.27948581803841505,,
17,1,0.30000000000000004,0.02,-0.9939797184397496,-0.34967179460900893,-0.08839974414117813,-0.25280776289098095,,
17,1,0.30000000000000004,0.03,0.16830681244503973,0.08101040883996645,0.011726299243538962,-0.1447505254133935,,
17,1,0.30000000000000004,0.04,-0.2784840546346369,-0.1597573955579293,-0.015388817631783014,-0.09632616742429871,,
17,1,0.30000000000000004,0.05,-1.0529213985876495,-0.3234063421310989,-0.04671221238651124,-0.14443814576640415,,
17,1,0.30000000000000004,0.06,-1.1195061177571404,-0.3532118371310947,-0.03672266144446601,-0.10396781076970639,,
17,1,0.30000000000000004,0.07,-1.033828877931086,-0.4356705342281979,-0.02878574504232112,-0.06607227889146977,,
17,1,0.30000000000000004,0.08,-0.6422720489897035,-0.41242358031554793,-0.013876554786184436,-0.03364636613543628,,
17,1,0.30000000000000004,0.09,-0.6104256999928749,-0.3851672448696664,-0.012292566244985537,-0.03191487959768001,,
17,1,0.30000000000000004,0.1,-0.29372370537231524,-0.19787836645892182,-0.00527774678767301,-0.026671671502648236,,
17,1,0.4,0.0,-1.601810304362001,-0.5409035510035884,-0.30677625866678715,-0.567155194484482,,
17,1,0.4,0.01,-0.8146175349385747,-0.34948390796036904,-0.12483662434010756,-0.35720278243616255,,
17,1,0.4,0.02,-0.9921154099487768,-0.36281275357002446,-0.11764525542588056,-0.32425887532416775,,
17,1,0.4,0.03,0.1568641111791713,0.07724298159496593,0.014572082033097677,-0.18865250579668674,,
17,1,0.4,0.04,-0.2867898383292522,-0.1663448922179899,-0.02113038525185984,-0.12702755684357964,,
17,1,0.4,0.05,-1.0515882451388292,-0.3301300284808606,-0.062204090468005346,-0.18842300033791579,,
17,1,0.4,0.06,-1.1178057998283368,-0.3581066981092354,-0.048889182228552985,-0.13652127281249576,,
17,1,0.4,0.07,-1.0333174154865752,-0.43881946774013075,-0.03836200529886857,-0.08742092846616045,,
17,1,0.4,0.08,-0.644337519139658,-0.41537588660664526,-0.01856157350393839,-0.04468620857020504,,
17,1,0.4,0.09,-0.6124951509898139,-0.3878867031706444,-0.016445653622518597,-0.042398085544282246,,
17,1,0.4,0.1,-0.2964599778442001,-0.2002273555077885,-0.007102550989804279,-0.035472430686565214,,
17,1,0.5,0.0,-1.550001877750643,-0.5685091709464826,-0.3710674850885586,-0.6527027250427409,,
17,1,0.5,0.01,-0.8176540317619265,-0.3660101199208498,-0.1566274429799358,-0.42793200093430944,,
17,1,0.5,0.02,-0.9897213359180984,-0.3762490437934704,-0.14670170702537022,-0.3899058600821251,,
17,1,0.5,0.03,0.1453538489412219,0.0732184623409953,0.016878527812032917,-0.23052283908156543,,
17,1,0.5,0.04,-0.2949976252974842,-0.17302338024323416,-0.027168908368727207,-0.1570244918954507,,
17,1,0.5,0.05,-1.0501223996165254,-0.33693818414940824,-0.0776467275216659,-0.2304479906831666,,
17,1,0.5,0.06,-1.1160338087521922,-0.36304212912275347,-0.06101460139329562,-0.16806479606300756,,
17,1,0.5,0.07,-1.0327552404181999,-0.4419905773885324,-0.04792641812136378,-0.1084331218202283,,
17,1,0.5,0.08,-0.6463802396598892,-0.418331816684602,-0.02327552325751625,-0.055638902730328656,,
17,1,0.5,0.09,-0.6145467855270712,-0.39061070834545475,-0.020625925677284496,-0.052804301665593356,,
17,1,0.5,0.1,-0.2991920179633832,-0.20258490354840503,-0.008960006080669602,-0.044228399667148574,,
17,1,0.6,0.0,-1.499251499389043,-0.5960856703172601,-0.4307015298852752,-0.7225497127888328,,
17,1,0.6,0.01,-0.8198318635425683,-0.382944561346564,-0.18845354656924573,-0.4921170466727054,,
17,1,0.6,0.02,-0.9868143652107709,-0.38996671431093144,-0.17552498462725719,-0.45010247845744644,,
17,1,0.6,0.03,0.13378505155548967,0.0689320361357888,0.018642187158814494,-0.2704430074006716,,
17,1,0.6,0.04,-0.3031038913570757,-0.17979276240370476,-0.03349858227033775,-0.18631774617890565,,
17,1,0.6,0.05,-1.0485260107956078,-0.3438292375022112,-0.09303442740315548,-0.2705832350937205,,
17,1,0.6,0.06,-1.1141911797001367,-0.368017524543104,-0.07309663578884418,-0.19862270384975309,,
17,1,0.6,0.07,-1.0321427755184067,-0.445183739772021,-0.05747759502095673,-0.12910982564275833,,
17,1,0.6,0.08,-0.6484001515399623,-0.421291272703635,-0.028017909981814637,-0.06650484307925444,,
17,1,0.6,0.09,-0.6165805495972385,-0.3933391963596833,-0.024833021451692194,-0.06313385922765755,,
17,1,0.6,0.1,-0.30191975362805773,-0.2049510095545861,-0.01085003342052826,-0.05293964369391648,,
